@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute class {1 2 }
@data
0.005993,0.001877,0.006979,0.003014,0.006491,0.002660,0.005676,0.001430,0.002347,0.000480,0.003650,0.001937,0.120409,2.074519,0.531605,1.938735,0.648532,4.418269,6.702455,2.049450,2.711161,1.235710,1.301569,-0.168746,0.629140,0.083414,0.040160,940.000000,0.468638,0.974093,0.791246,1.000000,114.083260,0.891894,36.939342,32.631850,-84.546322,1
0.003754,0.000714,0.003608,0.000734,0.003618,0.000709,0.005914,0.001884,0.002373,0.000429,0.003617,0.002100,0.163523,1.676136,0.718503,3.277623,0.670044,4.455682,9.727581,2.035924,2.628138,0.997385,1.227514,-0.238953,0.720651,0.010267,0.005668,976.000000,0.584220,0.978937,0.762500,1.000000,116.225400,0.892517,39.220245,31.830954,17.358275,1
0.003922,0.000400,0.003891,0.000678,0.003882,0.000619,0.004674,0.000881,0.002506,0.000461,0.003108,0.001191,0.041697,2.056561,0.619328,2.646143,0.529312,7.092760,8.744789,2.418530,3.419843,0.792208,1.253259,-0.143969,0.643043,0.026875,0.038527,516.000000,0.789143,0.934783,0.701087,1.000000,90.669048,0.771639,33.158279,20.366150,-16.624515,1
0.007623,0.002888,0.010133,0.004062,0.009384,0.003974,0.004805,0.000859,0.002506,0.000469,0.003115,0.001220,0.116247,1.719335,0.657344,2.627349,0.650785,4.945946,8.184188,2.149108,2.870171,0.982093,1.233100,-0.225011,0.721235,0.040119,0.066466,570.000000,0.775155,0.972696,0.678571,1.000000,90.911688,0.847897,33.963936,21.457452,47.476964,1
0.005928,0.001305,0.006635,0.002740,0.006376,0.002441,0.004508,0.000843,0.002287,0.000393,0.002969,0.001208,0.054539,2.177365,0.520250,2.404352,0.560847,6.065878,6.875728,2.301644,3.251780,0.997646,1.310506,-0.120807,0.587089,0.094259,0.113719,673.000000,0.702568,0.975362,0.755331,1.000000,97.254834,0.876026,34.752261,24.730290,26.967864,1
0.011058,0.002204,0.008095,0.003788,0.008807,0.003613,0.004346,0.000944,0.002146,0.000335,0.002813,0.001207,0.047378,2.260800,0.426760,1.951503,0.524424,6.065600,5.539697,2.204042,3.229315,0.907766,1.306367,-0.089817,0.511942,0.056803,0.073491,709.000000,0.846780,0.965940,0.684363,1.000000,105.497470,0.785557,41.352124,21.996991,-27.838099,1
0.003326,0.000355,0.002598,0.000153,0.002833,0.000428,0.006873,0.002657,0.002278,0.000886,0.003765,0.002814,0.046485,2.105831,0.509530,2.232860,0.551805,7.833693,6.466943,2.292500,3.276163,0.916177,1.289788,-0.154891,0.653284,0.017008,0.011395,541.000000,0.408241,0.950791,0.800296,1.000000,89.112698,0.837211,27.757707,25.339300,80.993020,1
0.002924,0.000131,0.002591,0.000134,0.002695,0.000207,0.007687,0.003878,0.002541,0.001075,0.004273,0.003524,0.063798,1.795918,0.382651,1.584544,0.581465,9.461225,4.003598,2.096169,3.064636,0.804065,1.236050,-0.080641,0.482585,0.002105,0.007763,582.000000,0.603346,0.926752,0.808333,1.000000,96.526912,0.768925,30.868286,24.616821,89.542593,1
0.002828,0.000192,0.002598,0.000156,0.002638,0.000188,0.006248,0.002657,0.002861,0.001628,0.003496,0.002365,0.072854,1.722892,0.449844,1.604619,0.601336,6.590361,4.522959,2.109100,2.898935,0.832180,1.189312,-0.138061,0.593626,0.004218,0.028246,333.000000,0.687851,0.849490,0.587302,1.000000,81.941125,0.608295,25.731625,18.677359,81.772618,1
0.003492,0.000535,0.004121,0.001175,0.003906,0.001070,0.005165,0.000997,0.002329,0.000484,0.003219,0.001531,0.122814,1.471386,0.545714,1.751669,0.676362,5.085843,4.714016,2.035411,2.673289,0.874490,1.123999,-0.159958,0.618307,0.010710,0.019437,754.000000,0.679861,0.949622,0.748016,1.000000,106.325900,0.822569,36.696854,26.911307,-14.376472,1
0.005204,0.001222,0.005624,0.001706,0.005446,0.001599,0.004611,0.000759,0.002400,0.000529,0.003038,0.001219,0.060469,1.934654,0.526492,2.304425,0.556704,5.510891,5.972654,2.191970,3.098647,0.812313,1.254119,-0.112935,0.565133,0.033888,0.038751,608.000000,0.815414,0.885007,0.579048,1.000000,108.468040,0.637586,38.692474,22.398216,-35.768192,1
0.004111,0.000567,0.004457,0.001012,0.004309,0.000907,0.004062,0.000713,0.002136,0.000291,0.002757,0.001043,0.110202,2.129630,0.327150,1.418911,0.623657,4.423077,4.161462,1.928639,2.667234,1.221437,1.251873,-0.082126,0.459364,0.015814,0.021348,810.000000,0.760694,0.956316,0.681818,1.000000,109.396970,0.835181,40.248983,26.126022,-53.406905,1
0.003564,0.000336,0.003854,0.000598,0.003754,0.000555,0.004158,0.000709,0.002122,0.000347,0.002712,0.001076,0.104628,1.665109,0.401408,1.649938,0.624992,4.649533,3.735428,1.953665,2.678763,0.862940,1.191805,-0.090293,0.483558,0.010494,0.018728,732.000000,0.879739,0.956863,0.625641,1.000000,109.982760,0.746810,44.612747,21.211442,31.944145,1
0.004070,0.000547,0.004046,0.001004,0.004030,0.000881,0.004544,0.000826,0.002190,0.000409,0.002971,0.001287,0.085109,1.109606,0.693236,1.529635,0.656179,4.880542,5.831789,2.121624,2.776944,0.535968,1.041465,-0.212861,0.705040,0.022413,0.036630,900.000000,0.710464,0.981461,0.775862,1.000000,113.740120,0.859057,40.651015,28.607465,2.358549,1
0.005581,0.001171,0.006194,0.003072,0.005959,0.002678,0.005144,0.001232,0.002208,0.000355,0.003136,0.001596,0.170431,0.889796,0.483591,1.067937,0.716224,3.512925,2.247112,1.596412,2.069060,0.508259,0.956702,-0.112214,0.488628,0.048248,0.049076,807.000000,0.814843,0.980559,0.820122,1.000000,108.426410,0.846914,42.180153,24.451037,4.771796,1
0.003341,0.000412,0.003703,0.000828,0.003587,0.000755,0.004306,0.000512,0.002170,0.000473,0.002756,0.001099,0.155693,0.856164,0.706135,1.026131,0.727599,4.041096,4.464065,1.803416,2.272029,0.501079,0.959485,-0.203211,0.650839,0.009151,0.002964,679.000000,0.452938,0.960396,0.731681,1.000000,98.669048,0.858932,31.491123,28.075663,88.592863,1
0.003338,0.000584,0.003536,0.000763,0.003448,0.000702,0.006821,0.001759,0.002338,0.000530,0.003676,0.002371,0.314022,1.032949,0.649230,0.445370,0.794484,3.204283,3.055468,1.480402,1.768542,0.780472,0.942058,-0.236820,0.658341,0.002544,0.011324,694.000000,0.389342,0.976090,0.771969,1.000000,97.254834,0.903361,31.038431,28.589291,14.163158,1
0.003018,0.000166,0.003424,0.000300,0.003289,0.000328,0.003771,0.000353,0.002456,0.000403,0.002891,0.000749,0.107376,1.250323,0.360979,1.058970,0.639837,4.966452,2.628552,1.847455,2.587269,0.599958,1.086355,-0.063681,0.402010,0.013176,0.012620,892.000000,0.885621,0.964324,0.586456,1.000000,122.710680,0.732420,49.719336,23.090112,44.509266,1
0.006363,0.001684,0.007333,0.002607,0.006831,0.002330,0.005031,0.000756,0.002658,0.000571,0.003580,0.001379,0.074511,2.916326,0.424335,2.586172,0.557871,5.030612,7.201104,2.177086,3.020144,1.500712,1.436241,-0.131168,0.591769,0.029628,0.059339,589.000000,0.794171,0.948470,0.686480,1.000000,95.840620,0.789242,35.690042,21.688632,65.355221,1
0.003997,0.000563,0.003828,0.000849,0.003851,0.000768,0.004353,0.001014,0.002110,0.000301,0.002840,0.001255,0.096001,1.139183,0.778041,1.997423,0.663958,5.780635,8.219655,2.222717,2.887476,0.578384,1.064956,-0.246389,0.756192,0.005457,0.037563,737.000000,0.757188,0.971014,0.766112,1.000000,103.254830,0.852089,37.993951,24.817520,-8.925854,1
0.002626,0.000065,0.002547,0.000091,0.002572,0.000090,0.005847,0.002006,0.002307,0.000499,0.003620,0.002183,0.057305,2.485402,0.150814,1.413070,0.509071,9.490268,3.364260,2.012855,3.146993,0.984627,1.347033,-0.020759,0.253931,0.001046,0.004725,951.000000,0.753620,0.967447,0.762630,1.000000,119.497470,0.823066,43.258115,28.434001,-88.856812,2
0.002616,0.000060,0.002600,0.000063,0.002605,0.000063,0.004659,0.000505,0.002451,0.000562,0.003084,0.001170,0.046928,3.156313,0.114251,1.754475,0.471795,8.386774,3.968643,2.101645,3.352375,1.238726,1.440340,-0.029690,0.310608,0.002990,0.005831,586.000000,0.487186,0.971808,0.777188,1.000000,89.254834,0.903996,29.363700,25.643262,71.413314,2
0.002739,0.000067,0.002637,0.000096,0.002659,0.000099,0.004692,0.001171,0.002097,0.000364,0.002779,0.001372,0.048201,2.906130,0.204178,1.848920,0.492834,8.691571,4.389546,2.144656,3.300611,1.163933,1.424945,-0.043881,0.371329,0.003911,0.005362,630.000000,0.914907,0.972222,0.530303,1.000000,104.710680,0.708456,44.804993,18.086160,-50.361037,1
0.005108,0.001385,0.006814,0.001363,0.006059,0.001600,0.004498,0.000731,0.002509,0.000436,0.003334,0.001181,0.140294,0.850746,0.716847,1.562305,0.715672,4.067164,5.144743,1.855424,2.364479,0.471695,0.970454,-0.219203,0.666468,0.044649,0.027056,629.000000,0.597142,0.973684,0.780397,1.000000,92.426407,0.905568,31.685216,25.415841,-79.394807,1
0.002919,0.000075,0.003026,0.000465,0.002990,0.000386,0.006541,0.001567,0.002768,0.000460,0.004180,0.002149,0.042396,3.172519,0.200340,2.039709,0.468286,8.683969,4.719972,2.188433,3.411548,1.208242,1.448578,-0.036631,0.347408,0.007202,0.003023,754.000000,0.553109,0.975420,0.787879,1.000000,101.254830,0.906178,34.009607,28.333701,77.243295,2
0.003008,0.000212,0.002776,0.000157,0.002848,0.000208,0.006593,0.002389,0.002835,0.001097,0.004099,0.002541,0.045675,2.011561,0.643362,2.374620,0.553621,8.265896,8.854155,2.451553,3.324932,0.855625,1.267575,-0.199261,0.729160,0.018331,0.013894,238.000000,0.720270,0.926070,0.721212,1.000000,61.455844,0.766727,21.272780,14.756802,76.958054,1
0.003229,0.000115,0.002980,0.000188,0.003052,0.000204,0.007586,0.003946,0.002935,0.000653,0.004627,0.003421,0.045185,2.829596,0.275091,1.951859,0.509642,8.408072,4.905226,2.187161,3.292486,1.196244,1.428911,-0.070733,0.464119,0.008831,0.002964,289.000000,0.676325,0.966555,0.772727,1.000000,62.870058,0.890252,22.460986,16.544836,-76.623625,1
0.003204,0.000099,0.002910,0.000152,0.003005,0.000199,0.007299,0.003950,0.002908,0.000528,0.004564,0.003354,0.068032,2.572519,0.064306,1.186120,0.530873,9.755725,2.909796,1.927933,3.030493,1.136181,1.385126,-0.047230,0.377159,0.006973,0.009088,325.000000,0.590117,0.970149,0.736961,1.000000,65.941125,0.911396,22.869801,18.463194,-45.133710,1
0.008083,0.002151,0.010396,0.003696,0.009568,0.003494,0.004857,0.000607,0.002946,0.000427,0.003609,0.001076,0.145363,2.328889,0.467940,1.601111,0.653952,4.177778,5.879506,1.949810,2.621585,1.474291,1.286083,-0.145269,0.600796,0.238738,0.244862,536.000000,0.571438,0.974545,0.770115,1.000000,85.597980,0.898171,28.929215,23.740615,86.075845,1
0.005955,0.000827,0.009162,0.002063,0.008267,0.002345,0.004213,0.000319,0.002944,0.000358,0.003298,0.000687,0.127576,2.288330,0.173770,1.233520,0.647013,3.881007,3.226115,1.784010,2.484243,1.408082,1.299801,-0.069388,0.409569,0.015888,0.049401,512.000000,0.625055,0.975238,0.758519,1.000000,84.183766,0.886678,29.014160,22.647885,-40.246952,1
0.004645,0.000430,0.005789,0.000997,0.005520,0.001033,0.004265,0.000377,0.002626,0.000387,0.003011,0.000820,0.072132,1.711055,0.414689,1.241692,0.588834,6.459799,4.092605,2.071895,2.984177,0.775315,1.197399,-0.085258,0.491982,0.012833,0.024181,461.000000,0.812182,0.962422,0.731746,1.000000,82.769553,0.825541,31.877132,18.597264,-17.790232,1
0.006689,0.002146,0.009629,0.004337,0.008425,0.003927,0.004775,0.000629,0.002948,0.000443,0.003722,0.001085,0.237314,1.420842,0.627130,1.971438,0.753282,3.831663,6.170060,1.782542,2.317766,1.014723,1.090374,-0.233322,0.682005,0.311031,0.311406,1139.000000,0.848778,0.858327,0.577001,1.000000,151.438600,0.615947,54.311548,28.717239,65.728081,1
0.003103,0.000102,0.003183,0.000251,0.003155,0.000218,0.004876,0.000650,0.002815,0.000385,0.003537,0.001135,0.110238,1.217910,0.346815,1.048084,0.639579,8.008955,2.352159,1.814876,2.570940,0.573125,1.081637,-0.061743,0.400555,0.005428,0.003321,766.000000,0.545954,0.979540,0.748047,1.000000,101.740120,0.911924,34.155466,28.615965,45.321502,2
0.003264,0.000243,0.003389,0.000391,0.003345,0.000360,0.004246,0.000581,0.002246,0.000396,0.002782,0.001026,0.074734,2.332692,0.409595,1.129231,0.551020,4.790385,4.877215,2.039156,2.903278,1.067067,1.332101,-0.081634,0.486017,0.016741,0.005871,620.000000,0.772351,0.976378,0.792839,1.000000,95.597980,0.834960,35.433573,22.507257,-76.927305,1
0.002798,0.000092,0.003065,0.000231,0.002990,0.000238,0.004052,0.000386,0.002275,0.000418,0.002762,0.000918,0.119025,1.363176,0.201735,0.860562,0.636472,5.386824,2.048002,1.715246,2.506202,0.675285,1.117721,-0.036586,0.301106,0.002874,0.002993,678.000000,0.839577,0.972740,0.649425,1.000000,102.568540,0.794299,40.049379,21.756431,30.781854,2
0.003018,0.000153,0.003494,0.001205,0.003311,0.000992,0.004983,0.000788,0.002502,0.000450,0.003484,0.001393,0.082516,1.330844,0.487009,1.158135,0.657100,6.596783,3.807548,2.033114,2.802296,0.710722,1.118457,-0.126626,0.568068,0.012861,0.003131,1911.000000,0.846846,0.849711,0.615459,1.000000,209.237590,0.543313,71.695769,38.130495,8.462455,2
0.003260,0.000279,0.003441,0.000521,0.003378,0.000473,0.003654,0.000456,0.002313,0.000282,0.002711,0.000724,0.081611,1.413735,0.703860,2.368818,0.636378,6.224456,8.090323,2.259076,3.011609,0.706671,1.146450,-0.232536,0.740671,0.003953,0.017491,681.000000,0.681033,0.944522,0.715336,1.000000,100.669050,0.827903,34.884102,25.543968,19.146346,1
0.003794,0.000521,0.004415,0.000970,0.004162,0.000891,0.005337,0.000939,0.002629,0.000497,0.003624,0.001526,0.130727,1.872473,0.318476,0.962716,0.662483,4.435459,3.468230,1.895697,2.539371,1.140823,1.231979,-0.101939,0.498651,0.030027,0.034298,754.000000,0.761159,0.974160,0.815135,1.000000,104.183770,0.856414,38.698318,25.098406,85.779546,1
0.003079,0.000279,0.003322,0.000566,0.003188,0.000459,0.006468,0.002642,0.003001,0.000567,0.004919,0.002702,0.143223,0.943231,0.661930,1.480614,0.731929,4.052402,4.579496,1.890642,2.388040,0.580080,1.004293,-0.214934,0.667230,0.003562,0.001006,785.000000,0.550749,0.917056,0.700893,1.000000,115.254830,0.729890,35.079418,29.279769,25.925514,1
0.002699,0.000068,0.002691,0.000075,0.002694,0.000069,0.006283,0.002204,0.003236,0.000541,0.005250,0.002363,0.076280,2.221184,0.087770,1.287403,0.552621,7.161994,2.646655,1.882160,2.958059,0.991227,1.322593,-0.021345,0.250193,0.002021,0.000942,760.000000,0.764750,0.948814,0.749507,1.000000,110.083260,0.773974,39.016952,25.139703,82.562136,2
0.002640,0.000059,0.002643,0.000068,0.002641,0.000064,0.005178,0.000777,0.003061,0.000463,0.004027,0.001272,0.074085,2.152027,0.041615,1.105480,0.534709,8.658784,2.332896,1.835859,2.910051,0.878789,1.288875,-0.021166,0.246142,0.001803,0.001452,691.000000,0.468644,0.965084,0.722048,1.000000,99.497475,0.859761,31.965865,28.238227,75.337831,2
0.003235,0.000424,0.003683,0.000797,0.003509,0.000719,0.005629,0.001014,0.002396,0.000561,0.003534,0.001770,0.275246,0.805764,0.428097,0.788577,0.786625,3.038847,1.962150,1.402402,1.719972,0.570576,0.889998,-0.151692,0.509670,0.011198,0.008970,909.000000,0.764572,0.979526,0.682432,1.000000,113.882250,0.865502,42.587523,27.449283,-45.961130,1
0.002595,0.000058,0.002565,0.000062,0.002572,0.000062,0.006131,0.001178,0.002656,0.001093,0.003564,0.001945,0.050475,3.132432,0.078109,1.699116,0.475012,8.116216,3.659467,2.050496,3.281427,1.239949,1.422795,-0.043570,0.368801,0.005056,0.004656,475.000000,0.825164,0.821799,0.590062,1.000000,103.497470,0.546628,36.860864,20.822430,82.818567,2
0.003288,0.000255,0.003100,0.000425,0.003137,0.000381,0.006260,0.001393,0.002244,0.000535,0.003488,0.002118,0.091248,1.800000,0.294319,1.303932,0.629789,5.477037,3.298362,1.982131,2.776281,0.991333,1.211399,-0.088304,0.478546,0.004051,0.004902,777.000000,0.672487,0.987294,0.737192,1.000000,103.154330,0.900070,36.707499,27.167556,-50.734528,1
0.003105,0.000316,0.003503,0.000478,0.003369,0.000473,0.004243,0.000673,0.002203,0.000325,0.002821,0.001073,0.162954,1.443787,0.379149,0.856316,0.690436,4.295858,3.072231,1.758521,2.345483,0.892327,1.118871,-0.083279,0.441504,0.003456,0.014594,760.000000,0.670528,0.969388,0.753968,1.000000,103.497470,0.874605,36.276143,26.912688,-14.720959,1
0.003603,0.000546,0.003715,0.001046,0.003648,0.000908,0.005355,0.001277,0.002144,0.000369,0.003242,0.001762,0.077059,1.319460,0.658037,1.962312,0.687555,5.391451,6.352953,2.228659,2.897506,0.783221,1.103319,-0.233798,0.734810,0.010868,0.004315,982.000000,0.733795,0.962745,0.754224,1.000000,120.911690,0.830292,43.334567,29.440259,-9.983200,1
0.003622,0.000662,0.003008,0.000561,0.003230,0.000671,0.006361,0.003846,0.002343,0.000633,0.003891,0.003219,0.052030,1.284685,0.833873,3.691976,0.670154,7.504505,13.467998,2.537733,3.247266,0.703794,1.120691,-0.306720,0.832713,0.011485,0.012770,1262.000000,0.806056,0.857920,0.562389,1.000000,168.166520,0.554167,55.391422,32.782847,-60.995299,1
0.011248,0.003862,0.013036,0.004479,0.012318,0.004259,0.005912,0.001131,0.002392,0.000637,0.003655,0.001951,0.099224,1.023704,0.670249,0.986921,0.687991,4.848889,4.291239,2.049920,2.551069,0.549136,1.021893,-0.238729,0.726834,0.142886,0.247268,777.000000,0.667156,0.974906,0.737192,1.000000,103.740120,0.890030,36.619128,27.278243,-60.399788,1
0.012321,0.004940,0.008987,0.006606,0.009727,0.006293,0.009520,0.004716,0.002546,0.000644,0.004585,0.004192,0.068246,0.961340,0.799590,2.312380,0.673969,6.765464,8.591900,2.379796,2.907425,0.466276,0.992847,-0.377016,0.862785,0.062967,0.102168,460.000000,0.569445,0.974576,0.798611,1.000000,78.526912,0.913986,26.768311,22.004335,-41.854401,1
0.004199,0.000824,0.006143,0.001693,0.005503,0.001755,0.004786,0.000618,0.002522,0.000626,0.003257,0.001273,0.224056,0.898374,0.524058,0.702372,0.792402,3.439024,2.721892,1.605222,2.017764,0.664370,0.906012,-0.219303,0.641931,0.025522,0.024543,567.000000,0.807142,0.970890,0.708750,1.000000,91.840620,0.826641,35.066103,20.701530,-28.143291,1
0.006510,0.002075,0.009848,0.004398,0.009031,0.004227,0.005147,0.000770,0.002363,0.000597,0.003013,0.001387,0.588766,0.571096,0.043765,0.175407,0.884983,2.347319,0.618297,0.750287,0.913895,0.496715,0.621261,-0.032109,0.173151,0.038049,0.090104,486.000000,0.874641,0.945525,0.752322,1.000000,88.526912,0.761972,36.022904,17.462836,-9.412414,1
0.005222,0.001197,0.005153,0.001846,0.005074,0.001652,0.006301,0.001521,0.002471,0.000612,0.003663,0.002100,0.108404,1.207483,0.577259,1.274223,0.672775,4.530612,4.463349,2.018487,2.569465,0.657666,1.079346,-0.217338,0.684782,0.033116,0.024385,701.000000,0.758050,0.887342,0.728690,1.000000,110.568540,0.707692,38.370350,25.025028,87.118811,1
0.012093,0.003168,0.006980,0.004940,0.008021,0.005025,0.010348,0.006726,0.002414,0.000645,0.004499,0.005049,0.051599,0.924870,0.873488,3.279471,0.677095,8.085492,12.948650,2.542931,3.129797,0.446408,0.966431,-0.380587,0.877685,0.040083,0.122353,443.000000,0.803776,0.984444,0.752122,1.000000,80.183766,0.844647,30.912462,18.390833,12.980689,1
0.004911,0.001341,0.004385,0.001757,0.004519,0.001654,0.005201,0.000989,0.002204,0.000482,0.003174,0.001608,0.060193,2.115702,0.583554,2.695634,0.590630,5.799292,7.931381,2.334248,3.166654,1.070335,1.296001,-0.193617,0.706858,0.040879,0.115033,983.000000,0.805913,0.925612,0.628517,1.000000,128.710680,0.734196,46.758306,27.682484,66.868874,1
0.003532,0.000728,0.004810,0.001159,0.004367,0.001215,0.006081,0.001315,0.002324,0.000532,0.003542,0.002018,0.161033,1.633136,0.608725,2.094246,0.706074,4.071006,6.710934,1.922695,2.481206,1.081676,1.158727,-0.202462,0.657334,0.006089,0.016676,757.000000,0.688570,0.976774,0.778807,1.000000,103.254830,0.875212,36.589314,26.533470,0.619217,1
0.004569,0.000858,0.006554,0.002027,0.005928,0.002010,0.005297,0.000824,0.002445,0.000570,0.003327,0.001525,0.120261,1.246493,0.470891,1.081530,0.672175,4.064128,3.438773,1.850631,2.471102,0.684744,1.085014,-0.132217,0.543533,0.028827,0.039994,571.000000,0.729897,0.974403,0.767473,1.000000,89.597980,0.874196,32.674924,22.335191,-22.597072,1
0.003688,0.000385,0.003976,0.000774,0.003857,0.000691,0.006270,0.001370,0.002394,0.000553,0.003710,0.002110,0.051495,2.593195,0.375437,2.206739,0.529392,6.048817,5.697321,2.223546,3.261569,1.146798,1.389034,-0.077313,0.482436,0.021528,0.005997,782.000000,0.703002,0.971429,0.775794,1.000000,105.254830,0.870401,37.591468,26.734599,69.964863,1
0.003358,0.000256,0.003177,0.000683,0.003200,0.000605,0.005249,0.000878,0.002253,0.000577,0.003021,0.001517,0.101798,1.905093,0.263720,0.818330,0.596333,4.442130,3.070725,1.859701,2.628292,0.946325,1.251897,-0.047383,0.359529,0.011166,0.010951,513.000000,0.518807,0.973435,0.760000,1.000000,83.597980,0.900756,27.760970,23.732617,66.672238,1
0.010329,0.002773,0.003919,0.002607,0.005667,0.003915,0.006761,0.004791,0.002116,0.000456,0.003540,0.003515,0.053653,2.116883,0.493229,1.658819,0.544614,8.164502,5.639606,2.237267,3.170122,0.888720,1.291646,-0.128899,0.604166,0.125424,0.063789,543.000000,0.319181,0.969643,0.773504,1.000000,86.183766,0.897715,27.143930,25.724134,74.772146,1
0.011248,0.003862,0.013036,0.004479,0.012318,0.004259,0.005912,0.001131,0.002392,0.000637,0.003655,0.001951,0.099224,1.023704,0.670249,0.986921,0.687991,4.848889,4.291239,2.049920,2.551069,0.549136,1.021893,-0.238729,0.726834,0.142886,0.247268,777.000000,0.667156,0.974906,0.737192,1.000000,103.740120,0.890030,36.619128,27.278243,-60.399788,1
0.013530,0.003143,0.011909,0.006862,0.012064,0.006155,0.005209,0.001128,0.002196,0.000464,0.002955,0.001532,0.071565,2.959524,0.121264,2.055215,0.535148,4.650000,3.717976,1.982696,2.921575,1.432534,1.429537,-0.051957,0.387398,0.203137,0.240345,516.000000,0.830145,0.969925,0.732955,1.000000,88.183766,0.815245,34.521077,19.247136,-69.753164,1
